,ASIN,name,price,merchantInfo,isPrime,customerReview,customerReviewCount,description,byLineInfo,Office Products,Office Furniture & Lighting,Chairs & Sofas,Managerial & Executive Chairs,features,brand,color,product dimensions,size,special feature,unit count,recommended uses for product,maximum weight recommendation,pattern,finish type,room type,age range (description),included components,shape,model name,surface recommendation,form factor,seat depth,item weight,manufacturer,country of origin,item model number,best sellers rank,date first available,material alloy steel,frame material alloy steel,back style,product care instructions,style,arm style,assembly required,batteries required,material metal,frame material metal,furniture finish,material stainless steel,frame material stainless steel,seat height,material faux leather,frame material nylon,Home & Kitchen,Furniture,Home Office Furniture,Home Office Chairs,Home Office Desk Chairs,theme,furniture base movement,indooroutdoor usage,fill material,material polyurethane,seat material type,fabric type,refill,finish types,number of pieces,warranty description,material metal mesh foam plywood polyester plastic,frame material plastic,cushion style,tilting,maximum weight recommendation 350 pounds,material microfiber,cartoon character,seat back interior height,seat length,leg style,arm height,department,material premium mesh,material leather,is customizable,is foldable,material mesh,frame material plastics,is electric,material foam metal acrylonitrile butadiene styrene fabric see more,seat material type foam,material pp polyester fibre nylon foam,maximum weight recommendation 250 pounds,material faux leather foam,Sports & Outdoors,Exercise & Fitness,Cardio Training,Leg Exercisers,item package dimensions l x w x h,package weight,brand name,material,number of items,controls type,is discontinued by manufacturer,material polyester nylon foam alloy steel polypropylene,weight,frame material wood,material vinyl wood,material mesh & stainless steel,seat material type faux leather,material leather metal,frame material mesh,material stainless steel plastic metal,frame material metal stainless steel plastic,frame material wood metal,material nylon,frame material aluminum,material leather mesh alloy steel nylon metal,seat material type leather & foam,import,material mesh foam metal plastic,frame material iron,seat material type plastic,material polyester,assembly instructions,target gender,model number,material hanger,material textile,frame material polyvinyl chloride nylon,material mesh sponge,seat material type mesh,material iron,manufacturer part number,material leather office chair,material chrome metal plastic foam leatherfaux leather,seat material type leather,frame material,material nylon leather,material highquality faux leather,material leather suede,material nylon mesh,material fluffy sherpa,material nylon frame alloy steel soft sponge molded cushion see more,material plastic,material nylon metal,maximum weight recommendation 225 pounds,material faux leather sponge plastic metal,Game & Recreation Room Furniture,Gaming Chairs,Computer Gaming Chairs,material faux leather leather,material nylon alloy steel mesh,seat material type memory foam,material stainless steel plastic,frame material stainless steel |plastic,number of height positions,material faux leather textile nylon plastic metal,material memory foam,maximum weight recommendation 500 pounds,material aluminum,material faux leather nylon metal,material plasticfabric,material breathable mesh nylon aluminum memory foam,material faux leather sponge wood metal,frame material beech wood,Video Game Chairs,material wood metal,frame material leather,material type,material faux leather stainless steel,reclining position count,material meshnylonmetal,maximum weight recommendation 300 pounds,frame material alloy steel nylon,seat material type acrylic,material polyurethane memory foam iron,seat material type nylon,frame material polypropylene,Exercise Bikes,resistance mechanism,maximum height,minimum height,number of resistance levels,item dimensions lxwxh,suggested users,part number,material synthetic,material chrome leather metal,material chrome,material mesh metal rubber,material metal foam leatherfaux leather plastic,seat material type fabric,frame material manufactured wood,maximum weight recommendation 270 pounds,material other,frame material metal wood,material foam mesh nylon steel,material wood leather,material faux leather alloy steel,frame material alloy steel wood,material nylon mesh metal,material leathaire fabrics,material steel mesh nylon,maximum weight recommendation 280 pounds,material mesh nylon polyurethane,material metal fabric,material suede,seat material type suede,frame material engineered wood iron nylon,frame material pu,specifications,material mesh plastic metal,sport,material meah,material wood leather plastic,frame material iron plastic wood foam leather,material microfiber foam metal,chair backrest width,material steel iron pp polyester mesh foam,material nylon wood leather,material nylon foam aluminum alloy steel polyurethane fiber mesh acrylonitrile butadiene styrene see more,seat material type sponge cloth,material polyester mesh foam plywood nylon plastic iron see more,seat material type ppnylon,material foam chrome vinyl plastic metal,material faux leather metal,material iron plastic,maximum weight recommendation 450 pounds,material nylon metal acrylonitrile butadiene styrene,frame material acrylonitrile butadiene styrene,material pp nylon mesh spongefabric metal,material faux leather alloy steel rubber,material foam,material polyethylene,seat material type polyethylene (pe),material nylon styling cotton metal mesh,material engineered wood mesh fabric foam polypropylene alloy steel see more,material faux leather polyvinyl chloride,maximum weight recommendation 275 pounds,seat material type cotton,material faux leather nylon,material meshsteelnylon,material nylon sponge metal mesh fabric,material foam metal vinyl plastic,frame material vinyl,item package quantity,batteries included,use for,item firmness description,Office & School Supplies,Filing Products,File & Folder Accessories,File Jackets & File Pockets,tab cut,sheet size,Folders,File Folders,Colored,package dimensions,tab position,Project Folders,number of pockets,cover material,Binders & Binding Systems,Binders,Round Ring Binders,number of holes,hole count,Expanding Files & Wallets,number of dividers,expansion,lines per page,total recycled content percentage,Manila,Top Tab Classification Folders,fastener capacity,domestic shipping,international shipping,"Forms, Recordkeeping & Money Handling",Clipboards & Forms Holders,Clipboards,fastener type,Filing Envelopes,closure,Carrying Cases,Padfolios,capacity,postconsumer recycled content percentage,Binder Accessories,Binder Pockets,paper finish,recycled content percentage,national stock number,Office Storage Supplies,Storage File Boxes,water resistance level,opening mechanism,number of compartments,special features,usage,closure type,number of sets,Electronics,Accessories & Supplies,Power Strips & Surge Protectors,Power Strips,total power outlets,voltage,"Calendars, Planners & Personal Organizers",Wall Calendars,Home Décor Products,Home Décor Accents,Decorative Accessories,Decorative Jars,Furniture Accessories,Footrests,Health & Household,Health Care,Alternative Medicine,Aromatherapy,Diffusers,power source,floor area,material type free,light source type,wattage,auto shutoff,Tools & Home Improvement,Lighting & Ceiling Fans,Lamps & Shades,Desk Lamps,lamp type,shade color,shade material,base material,controller type,switch type,number of light sources,connectivity technology,cable length,mounting type,lighting method,control method,specific uses for product,installation type,brightness,maximum compatible wattage,bulb features,color temperature,color rendering index (cri),bulb length,Computers & Accessories,Laptop Accessories,Stands,compatible devices,compatible phone models,Computer Accessories & Peripherals,Cleaning & Repair,is cordless,noise level,specific instructions for use,mildewresistant,perfume,surface recommendation laptop car computer,Desk Accessories & Workspace Organizers,Mouse Pads & Wrist Rests,Mouse Pads,Candles & Holders,Candleholders,Candle Lamps,bulb base,connectivity protocol,"Cabinets, Racks & Shelves",File Cabinets,Lateral File Cabinets,door style,material wood,number of drawers 3,Supply Organizers,mounting type freestanding tabletop mount,series,Store Signs & Displays,Store Signs,preprinted,orientation,Floor Lamps,base diameter,Paper,Notebooks & Writing Pads,Letter & Legal Ruled Pads,ruling type,Cord Management,Cable Raceways,finish,mounting type tabletop mount,number of compartments 5,Cell Phones & Accessories,Accessories,"Planners, Refills & Covers",Planners,format,target audience,binding,pages,Office Electronics,Other Office Equipment,Shredders,cut type,Monitor Accessories,area lighting classification,average life,Desks & Workstations,Computer Workstations,desk design,top material type,lifting mechanism,shape rectangular,Presentation Boards,Dry Erase Boards,Clocks,Alarm Clocks,display type,are batteries included,number of batteries,alarm clock,operation mode,clock form,warranty type,Cable Straps,Letter Trays & Stacking Supports,shelf type,number of shelves,Monitor Stands,base type,total usb ports,ac adapter current,amperage,power plug type,maximum surge rating,plug format,number of ports,Desk Pads & Blotters,Memo Holders,Self-Stick Notes,Writing & Correction Supplies,Pens & Refills,Rollerball Pens,Gel Ink Rollerball Pens,point type,line size,ink color,writing instrument form,"Headphones, Earbuds & Accessories",Headphones & Earbuds,Over-Ear Headphones,batteries,units,Subject Notebooks,ruling,publisher,language,paperback,isbn13,dimensions,Spiral Notebooks,Cooling Pads & External Fans,Cooling Pads,cooling method,Books,"Crafts, Hobbies & Home",Crafts & Hobbies,Hardcover Executive Notebooks,brightness rating,spiralbound,Audible Books & Originals,Religion & Spirituality,Christianity,Christian Living,Spiritual Growth,listening length,author,narrator,audiblecom release date,program type,version,reading age,Test Preparation,Graduate School,isbn10,Composition Notebooks,hardcover,Children's Books,Education & Reference,Arts & Photography,Music,Education & Teaching,Schools & Teaching,Science & Math,Astronomy & Space Science,Drawing,Graph & Data Pads,backing,Computers & Tablets,Laptops,Traditional Laptops,standing screen display size,screen resolution,max screen resolution,processor,ram,memory speed,hard drive,graphics coprocessor,chipset brand,card description,wireless type,number of usb 20 ports,hardware platform,operating system,processor brand,number of processors,computer memory type,flash memory size,hard drive interface,screen size,hard disk size,cpu model,ram memory installed size,graphics card description,Kindle Store,Kindle eBooks,History,publication date,file size,texttospeech,screen reader,enhanced typesetting,xray,word wise,sticky notes,print length,graphics card ram size,number of usb 30 ports,optical drive type,Individual Artists,Steno Pads,binding edge,paper weight,Self-Help,Creativity,Business & Money,Business Culture,Mathematics,Personal Organizers,Growing Up & Facts of Life,preconsumer recycled content,Literature & Fiction,page numbers source isbn,Christian Books & Bibles,"Arts, Music & Photography",Markers & Highlighters,Dry Erase & Wet Erase Markers,Toys & Games,Arts & Crafts,Drawing & Painting Supplies,Coloring Pens & Markers,manufacturer recommended age,release date,Desk Supplies Holders & Dispensers,Pencil Holders,mounting type no,Baby & Toddler Toys,Early Development & Activity Toys,Sorting & Stacking Toys,"Arts, Crafts & Sewing",Sewing,Quilting,Rulers & Ruler Racks,graduation range,Pencils,Wooden Lead Pencils,Staplers & Punches,Manual Staplers,Desktop Staplers,number of fasteners,Crayons,Pencil Sharpeners,Mechanical Pencils,pencil lead degree (hardness),Loose Leaf Binder Paper,sheet count,Colored Pencils,Cutting & Measuring Devices,casterglidewheel type,Highlighters,Crafting,Craft Supplies,Cutting Tools,Scissors,blade material,blade edge,handle material,hand orientation,File Folder Racks & Holders,grip type,tip type,Students Scissors,Education & Crafts,Teaching Materials,Awards & Incentives Supplies,reusability,material vinyl,Pencil Erasers,Porous-Point Pens,Dolls & Accessories,Dollhouse Accessories,Décor,Multifunction Writing Instruments,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",Cupcake Toppers,occasion,Kitchen & Dining,Storage & Organization,Travel & To-Go Food Containers,Bento Boxes,volume,"Organization, Storage & Transport","Pen, Pencil & Marker Cases",Memo & Scratch Pads,Party Supplies,Party Favors,Multi-Item Party Favor Packs,Technical Drawing Supplies,Protractors,"Tape, Adhesives & Fasteners",Tape Dispensers,Office Tape Dispensers,core size,Paper & Paper Crafts,Construction Paper,Business Paper Products,Stationery,Ballpoint Pens,Erasers & Correction Products,Correction Tape,Erasers,Standard Pencil Erasers,Tape,Transparent Tape,compatible material,"Painting, Drawing & Art Supplies",Drawing Media,Pens,Cards & Card Stock,Index Cards,Scrapbooking & Stamping,Stamps & Ink Pads,Stamps,Wood Stamps,Drafting Tools & Kits,Craft Kits,Paper Craft,seasons,Printers & Accessories,Printers,Label Printers,max input sheet capacity,printing technology,printer output,maximum print speed (color),max printspeed monochrome,Adhesives,Arts & Crafts Tape,fastener material,item form,surface recommendation clean smooth surface,Reading & Writing Materials,Presentation Products,Laminators,paint type,Art Glues & Pastes,package information,item volume,"Clips, Clamps & Rings",Clips,Pencil-Top Erasers,Wooden Colored Pencils,Pocket Charts,"Clothing, Shoes & Jewelry","Shoe, Jewelry & Watch Accessories",Jewelry Accessories,Jewelry Boxes & Organizers,Jewelry Boxes,inner material,number of drawers,Luggage & Travel Gear,Backpacks,Casual Daypacks,age range description,capacity total,body shape,item hardness,storage volume,Storage Boxes & Organizers,material feature,Window Treatments,Window Stickers & Films,Window Stickers,embellishment,animal theme,surface recommendation glass,shape irregular,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Hand Creams & Lotions,upc,scent,active ingredients,"Labels, Indexes & Stamps",Stamps & Stamp Supplies,item weight 075 pounds,Early Childhood Education Materials,Point-of-Sale (POS) Equipment,Receipt Printers,Back & Seat Cushions,variety,Mobility & Daily Living Aids,Mobility Aids & Equipment,"Wheelchairs, Mobility Scooters & Accessories",Wheelchair Accessories,Cushions,Automotive,Interior Accessories,Seat Covers & Accessories,Seat Cushions,pillow type,item thickness,tickrepellent material,Kitchen & Table Linens,Chair Pads,Medical Supplies & Equipment,Lifting Cushions,thread count,care instructions,thickness,Rowers,Bedding,Bed Pillows & Positioners,Specialty Medical Pillows,maximum tilt angle,model,fit type,material faux leather foam leather rubber,Lumbar Pillows,Baby Products,Car Seats & Accessories,position
2,B0B1M2NQZX,"2.5 inch office chair gas lift cylinder-office chair replacement parts,universal size fits most chairs,heavy duty gas lift hydraulic/pneumatic piston for office chair",20.99,sold by omo direct and fulfilled by amazon,True,4.2,1815.0,smooth rotation the gas lift cylinder possesses excellent mechanical properties and durability it can support higher weight than the standard chair gas lift cylinder and the pneumatic shock makes it easy to rotate 360 degrees smoothly and silently it can replace many gas lift cylinder the internal structure design is a decompression zone which is safer than other chair cylinder replacement upgrade the shell to make your chair more durable using highquality materials and thick outer steel these cylinders are of real high quality and durability loadbearing capacity 1000 lbs this gas lift cylinder use upgrade stainless steel lift rod you will no longer have the trouble that the chair cannot lift up or down can operates very smoothly with no noise product description if your gas cylinder is old or worn you can replace it with an omyoffice heavyduty gas lift cylinder the gas lift cylinder has excellent mechanical properties and durability it can support higher weight than standard seat gas lift cylinders pneumatic impact allows it to rotate 360 degrees easily smoothly and quietly it is an excellent alternative to damaged or worn air lifts on office chairs work chairs executive chairs etc although this cylinder can hold many chairs and stools it cannot hold them all please confirm your original cylinder after installation the smallest size difference should not change the performance of the lift be sure to remove the gas cylinder carefully do not heat or puncture it,visit the omyoffice store,1.0,1.0,1.0,1.0,"['[adjustable height 25 inches] the height of the fully compressed chair piston is 114 inches the fully expanded height is 139 inches it has an adjustable height of 25 incheswhich allows you to rise higher (note higher than normal cylinder measured before purchase)', '[universal size] this hydraulic piston is suitable for almost all office chairs (salon chairs executive chairs work chairs rolling stools) on the market and has a better loadbearing capacity the office chair piston maximum weight it supports is 1000lbs which is much heavier than ordinary gas cylinder for office chair', '[official certification] durable the best quality gas lift cylinder withstand higher weight and pressure high safety and explosionproof the gas lift cylinder has passed sgs official test and bifma certification and is made of highquality thickened outer steel to ensure compliance with quality standards', '[excellent alternative office chair gas cylinder] stable use no noise silent 360 rotation and aerodynamic impact making the operation simple and smooth no noise to colleagues even when turning or lying on a chair to rest', '[180days worryfree warranty] our goal is to provide you with the highest quality office chair accessories thereby extending your life therefore if for some reason our gas rod fails leaks or starts to sinksend us an email and we will send you a brand new one']",omyoffice,1,236d x 236w x 1259h,25 inch,adjustable height,10 count,office,1000 pounds,solid,polished,office,adult,1,1,gas lift cylinder,hard floor,metal,1 inches,175 pounds,omyoffice,china,gas lift cylinder,6279.0,june 20 2022,item weight 175 pounds,seat material type alloy steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B0CTM6P5TW,"sweetcrispy office computer desk managerial executive chair, ergonomic mid-back mesh rolling work swivel chairs with wheels, comfortable lumbar support, comfy arms for home,bedroom,study,student,black",37.99,,False,4.6,281.0, sweetcrispy is formed to streamline home and office decor by providing ergonomically sound chairs that put your comfort at the forefront,visit the sweetcrispy store,1.0,1.0,1.0,1.0,"['comfortable seat for all day comfort ergonomic features an allelastic premium mesh back and a highdensity sponge seat making the mesh office chair a good choice for allday comfortable office seating the unique mesh design is skinfriendly and breathable which keeps you cool all day', 'ergonomic lumbar support the ergonomically designed office chair backrest features prominent lumbar support that fits the natural curvature of the spine helping you maintain a relaxed posture during long hours of work or study this office chair is a perfect gift for your family and friends', 'multifunctional mechanism the seat height of this 360 rotating chair could be easily adjusted by the pneumatic adjustment lever and the adjustment range is 185222 inches besides the 90 120degree rocking mode helps you to relax from hard work it is perfect for the home office bedroom study room living room classroom school computer desk apartment guest workstation gaming room or conference room', 'smooth movement & stability our comfy office desk chair comes with smooth and multidirection casters which allow you to move the chair around effortlessly they can run smoothly on tile wooden floors carpets and other floorings the large 5star base increases stability even at the full height range the maximum weight capacity is 250 lbs', 'easy assembly  the home office chair comes with installation instructions and all necessary hardware& tools we also offer a video to help you allowing the office chair installation to be completed within 1015 minutes']",sweetcrispy,black,185d x 2008w x 415h,1 chair,adjustable height arm rest ergonomic,10 count,office reading relaxing gaming,,solid,,office game recreation room living room bedroom study room,,a chair assembly tool user manual,rectangular,office computer desk managerial executive chair,hard floor,metal,175 inches,247 pounds,sweetcrispy,china,gg3f34ggg,2001.0,,,,solid back,wipe clean,modern,with arms,yes,no,item weight 2469 pounds,seat material type nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B0BTZ3C581,"2 pieces fix sinking office chair, 304 stainless steel office chair saver for stop sinking, sinking office chair repair kit with allen wrench, adjustable chair height without cylinder replacement",9.99,timsec,True,4.4,88.0,the office chair sinking fix tool can control the height of the seat stop chair sinking anymore after improvement after fixing the office chair can rotate smoothly as before and prolong the service life of the chair the universal size office chair sinking clamps can fit most office chairs for the lifting cylinder with outer diameter of 2528mm (09811 inches) specifications item office chair savers with wrench material 304 stainless steels size 2528 mm  09811 inches in diameter package includes 2pcs x office chair savers 2pcs x allen wrench ,brand timsec,1.0,1.0,1.0,1.0,"['[what you get]  you will get 2 pieces of 304 stainless steel fix office chair sinking clamp and 2 pieces of hexagon wrench to tighten the screws convenient and quick installation the office chair gas lift cylinder brackets which are equipped with silicone gasket can effectively prevent the chair from sinking', '[great office chair saver]  the upgraded office chair saver can control the height of the office chair can prevent chair sinking anymore the universal size office chair sinking clamps can fit most office chairs for the lifting cylinder with outer diameter of 2528mm (09811 inches) after fixing the office chair can rotate smoothly as before and prolong the service life of the chair', '[wide application]  this chair sinking fixing tool can be used in various scenarios you can use it to fix sinking office chairs in the office or other similar place which need to be fixed', '[easy to install]  no need to disassemble the chair or cylinder just few minutes to install office chair sinking stop prevent chair from sinking and bring comfortable seating experience for you firstly adjust the chair to the ideal height you want and mark it install the metal plate and rubber gasket then clamp them to the position and fix it with screws firmly screw on the two bolts on the clamps by hexagonal wrench then your chair will no longer drop down', '[high quality]  the office chair saver tools are made of 304 stainless steels sturdy and reliable compared with plastic saver our chair saver can offer you with a very longterm use']",timsec,silver,20d x 20w x 15h,,adjustable,20 count,office,,solid,,office,adult,allen wrench,ushaped,office chair saver,hard floor,metal,1575 inches,51 ounces,timsec,china,sinking office chair repair kit,20589.0,february 6 2023,,,solid back,,,,,,,,stainless steel,item weight 032 pounds,maximum weight recommendation 300 pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B0B55M2K1G,"big and tall office chair for heavy people 400lb, executive desk computer chair adjustable flip-up armrests, pu leather swivel task chair with ergonomic high back and lumbar support",199.99,famsingo,False,4.4,151.0, product description this big and tall office chair is made of high quality pu leather bifma certified padded armrests gas lift and thick seat product dimension dimension 225 l x 272 w x 455 h back size 205 w*285 d seat size 217 w*225 d seat adjustable height 202”239” h whole chair height adjustable 455 to 492 h maximum weight 400 lb the ergonomic executive office chair was designed for your comfort,visit the famsingo store,1.0,1.0,1.0,1.0,"['best for big and tall office chairs for heavy people offer broader seat and backs the wide seat measures 217(w)*225(d) this executive office chair uses a reinforced wood frame structure bimfa certified gas lift and heavyduty nylon base and rolling casters loadbearing capacity is up to 400 lbs', 'luxury look of leatherfamsingo desk chair is upholstered breathable pu leather material that will let you skin breathe at all times leather office chairis waterproof and resistant stains easy to wipe clean upscale looks makes the computer chair perfect addition to any office', 'ergonomic designthickened headrest and segmented padded high backrest fit to the curve of human spine can provide strong support and help you release back and lumbar pressure sunken surrounded seat and waterfall seat edge can keep you away from the numbness caused by long hours sitting', 'fully adjustabletilttension mechanism and gas lift allows to adjust height seat tilt and tilt tension backrest can be recline up to 120 lift the flipup armrest and push in the ergonomic office chair for space saving when not in use', 'flipup armrests the big and tall office chairs flipup armrests give greater freedom and flexibility and can be adjusted to suit your needs making it easier for you to switch between tasks', 'assemble & servicebig and tall office chair comes with all hardware & necessary tools follow the instruction easy to assemble in estimated about 2030mins famsigo customer service team will provide you with 100 satisfactory service within 24 hours besides heavy duty office chair are also backed by a 1year warranty']",famsingo,black,225d x 272w x 455h,,upholstered leather adjustable height arm rest ergonomic rolling,1 count,office,400 pounds,solid,polished,office,teen,user manual caster installation hardware,irregularly,,hard floor,upholsteredergonomic,225 inches,414 pounds,famsingo,,fs8301,45971.0,may 20 2022,,,solid back,wipe clean,modern,with arms,,,,,leather,,,235 inches,item weight 414 pounds,seat material type nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
